"","X","note_num","file_name","max_freq","min_freq","mean_freq","median_freq","sd_freq","abs_max_slope","duration"
"2316",2451,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.50.wav",3.328125,3.140625,3.25409363468635,3.234375,0.0547279820734578,0.046875,0.310314628953771
"2317",2452,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.54.wav",3.796875,3.515625,3.56939935064935,3.515625,0.0797052212749551,0.046875,0.267315963669951
"2318",2453,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.54.wav",3.328125,3.1875,3.27708333333333,3.28125,0.0460723567722576,0.046875,0.309184729064039
"2319",2454,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.54.wav",3.328125,3.1875,3.25555019305019,3.28125,0.0446555523163219,0.046875,0.297375590106732
"2320",2455,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.58.wav",3.75,3.421875,3.5723876953125,3.5625,0.0737142416465796,0.140625,0.293941279498525
"2321",2456,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.58.wav",3.234375,3.140625,3.22519329896907,3.234375,0.0230824426861111,0.046875,0.124442293510324
"2322",2457,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.58.wav",3.328125,3.234375,3.30590503246753,3.328125,0.0258128716213212,0.046875,0.185590661873156
"2323",2458,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.58.wav",3.28125,3.140625,3.22528517110266,3.1875,0.0460728964042993,0.046875,0.301450728244838
"2324",2459,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.02.wav",3.796875,3.515625,3.59415064102564,3.5625,0.0759270080548577,0.046875,0.270471171171171
"2325",2460,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.02.wav",3.328125,3.1875,3.27164446721311,3.28125,0.0418565657799577,0.046875,0.281204154154154
"2326",2461,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.02.wav",3.28125,3.140625,3.23707932692308,3.234375,0.0428206802759397,0.046875,0.298376926926927
"2327",2462,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.07.wav",3.84375,3.515625,3.63738794820717,3.609375,0.0667114464066948,0.046875,0.2887298810266
"2328",2463,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.07.wav",3.328125,3.1875,3.28617461089494,3.28125,0.0416555228959934,0.046875,0.295169952722361
"2329",2464,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.07.wav",3.328125,3.140625,3.24761849442379,3.234375,0.0555613070650858,0.046875,0.308050096113882
"2330",2465,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.11.wav",3.796875,3.46875,3.58951271186441,3.5625,0.0636745034602734,0.046875,0.272822822092521
"2331",2466,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.11.wav",3.28125,3.234375,3.26691176470588,3.28125,0.0217272546600583,0.046875,0.111706982274103
"2332",2467,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.11.wav",3.375,3.28125,3.31960227272727,3.328125,0.0215301017427885,0.046875,0.161115839818418
"2333",2468,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.11.wav",3.328125,3.1875,3.25408380681818,3.234375,0.0556234071468149,0.046875,0.302897778858625
"2334",2469,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.15.wav",3.84375,3.46875,3.59117879746835,3.5625,0.0923636363525381,0.046875,0.273628004103165
"2335",2470,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.15.wav",3.328125,3.234375,3.29069911067194,3.28125,0.0299272753060093,0.046875,0.290796820046893
"2336",2471,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.15.wav",3.328125,3.140625,3.26102941176471,3.28125,0.0564640535051753,0.046875,0.292942922039859
"2337",2472,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.19.wav",3.796875,3.515625,3.61825856854839,3.609375,0.0714634259226534,0.046875,0.285013901082821
"2338",2473,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.19.wav",3.328125,3.234375,3.29231039325843,3.28125,0.0304348194522183,0.046875,0.305372036874451
"2339",2474,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.19.wav",3.328125,3.140625,3.25456730769231,3.234375,0.056460291496675,0.046875,0.297871671056482
"2340",2475,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.19.wav",3.28125,3.09375,3.21863339552239,3.1875,0.0559048486825383,0.046875,0.30644351770559
"2341",2476,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.24.wav",3.84375,3.515625,3.64227941176471,3.609375,0.0696852570974609,0.046875,0.293010435435435
"2342",2477,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.24.wav",3.328125,3.1875,3.27903543307087,3.28125,0.0444434564870383,0.046875,0.291937137137137
"2343",2478,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.24.wav",3.328125,3.140625,3.25737028301887,3.28125,0.0418295275653461,0.046875,0.303743418418418
"2344",2479,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.28.wav",3.796875,3.46875,3.59058779761905,3.5625,0.0598013512469981,0.046875,0.289385245901639
"2345",2480,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.28.wav",3.375,3.1875,3.29440464426877,3.28125,0.0377081160960848,0.046875,0.290457043108682
"2346",2481,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.28.wav",3.328125,3.140625,3.25153301886792,3.234375,0.0585222816713955,0.046875,0.3033186095932
"2347",2482,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.28.wav",3.28125,3.09375,3.20983021653543,3.1875,0.0526647591148095,0.046875,0.291528840315725
"2348",2483,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.33.wav",3.796875,3.515625,3.63100961538462,3.609375,0.0574635921166624,0.046875,0.270133348375451
"2349",2484,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.33.wav",3.328125,3.1875,3.28656376518219,3.28125,0.0333907442507566,0.046875,0.284068798886883
"2350",2485,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.33.wav",3.328125,3.140625,3.26861572265625,3.28125,0.0574025867027087,0.046875,0.293716418471721
"2351",2486,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.33.wav",3.28125,3.140625,3.22217704460967,3.234375,0.0497418882187354,0.046875,0.307651868983153
"2352",2487,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.38.wav",3.796875,3.46875,3.6193061440678,3.609375,0.073093716435153,0.046875,0.272753158559697
"2353",2488,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.38.wav",3.375,3.234375,3.29880478087649,3.28125,0.0368852119697284,0.046875,0.28886062855338
"2354",2489,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.38.wav",3.328125,3.1875,3.26322115384615,3.28125,0.0374749322213603,0.046875,0.298525110549589
"2355",2490,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.44.wav",3.84375,3.46875,3.61456198770492,3.5625,0.0836588853130058,0.046875,0.281268857758621
"2356",2491,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.44.wav",3.28125,3.140625,3.22571331521739,3.234375,0.0416543392214601,0.046875,0.119163523706897
"2357",2492,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.44.wav",3.328125,3.234375,3.28515625,3.28125,0.0313319566054674,0.046875,0.149222790948276
"2358",2493,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.44.wav",3.328125,3.140625,3.25888597328244,3.28125,0.0568101446888347,0.046875,0.300592672413793
"2359",2494,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.48.wav",3.890625,3.515625,3.65361201298701,3.609375,0.0820250423661542,0.046875,0.26736450729927
"2360",2495,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.48.wav",3.375,3.1875,3.31104504048583,3.328125,0.0442486901326315,0.046875,0.284544555961071
"2361",2496,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.48.wav",3.328125,3.140625,3.24305555555556,3.234375,0.0436014916172778,0.046875,0.309240875912409
"2362",2497,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.52.wav",3.84375,3.5625,3.62379807692308,3.609375,0.0587642629187874,0.046875,0.28454455596107
"2363",2498,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.52.wav",3.375,3.234375,3.30716911764706,3.328125,0.030992381266384,0.046875,0.293134580291971
"2364",2499,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.52.wav",3.328125,3.140625,3.2570625,3.234375,0.0568644278867337,0.046875,0.287765815085158
"2365",2500,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav",3.796875,3.46875,3.63786764705882,3.6328125,0.075928537473145,0.046875,0.23793897996357
"2366",2501,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav",3.375,3.1875,3.29605263157895,3.28125,0.0357849552396245,0.046875,0.284026259866424
"2367",2502,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav",3.28125,3.140625,3.22105823863636,3.234375,0.0283832109294656,0.046875,0.114682301153613
"2368",2503,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav",3.328125,3.28125,3.31665917266187,3.328125,0.0202222020564886,0.046875,0.169343958712811
"2369",2504,5,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav",3.328125,3.09375,3.25287828947368,3.234375,0.0623965364452623,0.046875,0.304390406800243
"2370",2505,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.02.wav",3.796875,3.46875,3.62188824152542,3.609375,0.060090176224597,0.046875,0.272554953106682
"2371",2506,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.02.wav",3.375,3.234375,3.31922238372093,3.328125,0.0409037617955047,0.046875,0.296162075029308
"2372",2507,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.02.wav",3.328125,3.1875,3.2814229704797,3.28125,0.0408443905724662,0.046875,0.310111737983587
"2373",2508,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.07.wav",3.890625,3.46875,3.62387892376682,3.609375,0.0911620321307883,0.046875,0.25877448296837
"2374",2509,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.07.wav",3.375,3.234375,3.30420524691358,3.28125,0.0416137246876172,0.046875,0.28024954379562
"2375",2510,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.07.wav",3.328125,3.140625,3.2703488372093,3.28125,0.0447327713786943,0.046875,0.296355839416059
"2376",2511,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.12.wav",3.796875,3.46875,3.60104166666667,3.5625,0.0877447946919686,0.046875,0.260874615147783
"2377",2512,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.12.wav",3.28125,3.234375,3.26966292134831,3.28125,0.020335445121771,0.046875,0.115944273399015
"2378",2513,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.12.wav",3.375,3.328125,3.35880055147059,3.375,0.0223742699998673,0.046875,0.165327945402299
"2379",2514,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.12.wav",3.28125,3.1875,3.24831081081081,3.234375,0.0362279844122275,0.046875,0.297375590106732
"2380",2515,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.16.wav",3.75,3.421875,3.56433423913043,3.5625,0.0626178477072854,0.046875,0.266378188499784
"2381",2516,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.16.wav",3.375,3.234375,3.30408653846154,3.328125,0.0331401585347568,0.046875,0.270674610894942
"2382",2517,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.16.wav",3.328125,3.140625,3.25868055555556,3.28125,0.0513972783321299,0.046875,0.308268306852572
"2383",2518,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.20.wav",3.890625,3.46875,3.60669642857143,3.5625,0.0883702334258415,0.046875,0.282397049878345
"2384",2519,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.20.wav",3.328125,3.1875,3.29182879377432,3.28125,0.0340286079625285,0.046875,0.295282086374696
"2385",2520,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.20.wav",3.328125,3.1875,3.26430288461538,3.234375,0.0437885334039636,0.046875,0.298503345498784
"2386",2521,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.24.wav",3.84375,3.375,3.57917668269231,3.5625,0.0863025274317979,0.046875,0.242668187347932
"2387",2522,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.24.wav",3.375,3.1875,3.32624246987952,3.328125,0.0359164771051569,0.046875,0.286692062043796
"2388",2523,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.24.wav",3.234375,3.1875,3.22648948598131,3.234375,0.0176168280390603,0.046875,0.135292883211679
"2389",2524,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.24.wav",3.328125,3.140625,3.26693702290076,3.28125,0.0430768163766268,0.046875,0.161062956204379
"2390",2525,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.28.wav",3.84375,3.515625,3.62299679487179,3.609375,0.0722956197984607,0.046875,0.270408851113716
"2391",2526,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.28.wav",3.375,3.1875,3.32201086956522,3.328125,0.0458115655065562,0.046875,0.290796820046893
"2392",2527,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.28.wav",3.234375,3.140625,3.21668632075472,3.234375,0.0277902927408105,0.046875,0.134131374560375
"2393",2528,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.28.wav",3.328125,3.234375,3.27394979508197,3.28125,0.0319007923513447,0.046875,0.151300190504103
"2394",2529,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.33.wav",3.75,3.46875,3.59557535046729,3.5625,0.0695159747692286,0.046875,0.249215282466802
"2395",2530,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.33.wav",3.421875,3.1875,3.32682806324111,3.328125,0.0594106979821492,0.046875,0.291109230812514
"2396",2531,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.33.wav",3.328125,3.1875,3.26047794117647,3.28125,0.0354076261745323,0.046875,0.293257638419987
"2397",2532,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.37.wav",3.890625,3.46875,3.62760416666667,3.609375,0.0788691756536988,0.046875,0.270554702495201
"2398",2533,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.37.wav",3.375,3.234375,3.32156635802469,3.328125,0.0323474831593308,0.046875,0.280217370441459
"2399",2534,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.37.wav",3.234375,3.140625,3.2140436746988,3.234375,0.0244916566939111,0.046875,0.109510236724248
"2400",2535,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.37.wav",3.328125,3.28125,3.31416984732824,3.328125,0.0215159325397119,0.046875,0.161044465770953
"2401",2536,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.41.wav",3.796875,3.46875,3.61692923553719,3.609375,0.06702403916406,0.046875,0.278759132976132
"2402",2537,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.41.wav",3.328125,3.234375,3.3033203125,3.328125,0.0274225552990212,0.046875,0.276614831953239
"2403",2538,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.41.wav",3.375,3.140625,3.30504532442748,3.28125,0.0531443876913976,0.046875,0.300202143205066
"2404",2539,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.41.wav",3.28125,3.046875,3.21599264705882,3.234375,0.0401970908101488,0.046875,0.292697089624939
"2405",2540,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.46.wav",3.75,3.421875,3.58802816901408,3.609375,0.0545233873021959,0.046875,0.248074572930355
"2406",2541,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.46.wav",3.375,3.1875,3.327375,3.328125,0.0428357573580033,0.046875,0.287809461235217
"2407",2542,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.46.wav",3.375,3.140625,3.27877286585366,3.28125,0.052241843890505,0.046875,0.283513797634691
"2408",2543,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.51.wav",3.796875,3.515625,3.64767287234043,3.65625,0.056597145521108,0.046875,0.271559642560266
"2409",2544,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.51.wav",3.375,3.234375,3.32738095238095,3.328125,0.0414154230356858,0.046875,0.289806733167082
"2410",2545,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.51.wav",3.375,3.140625,3.30344460227273,3.3046875,0.0502149899958018,0.046875,0.302687032418953
"2411",2546,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.54.wav",3.84375,3.421875,3.59420383817427,3.609375,0.0673024443765693,0.046875,0.277387039937353
"2412",2547,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.54.wav",3.328125,3.1875,3.30798037190083,3.328125,0.0275594369388044,0.046875,0.278462183503002
"2413",2548,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.58.wav",3.890625,3.421875,3.62025669642857,3.609375,0.107641395746595,0.046875,0.259848236009732
"2414",2549,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.58.wav",3.375,3.28125,3.33786764705882,3.328125,0.0347987872327049,0.046875,0.293134580291971
"2415",2550,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.58.wav",3.375,3.1875,3.31336122047244,3.28125,0.0507709480130214,0.046875,0.292060827250608
"2416",2551,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav",3.890625,3.421875,3.64195627802691,3.609375,0.118103035733095,0.046875,0.258531277866952
"2417",2552,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav",3.375,3.1875,3.307629048583,3.328125,0.0408447089945722,0.046875,0.284277131264491
"2418",2553,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav",3.375,3.140625,3.290625,3.328125,0.0454600637774371,0.046875,0.298222801854824
"2419",2554,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav",3.234375,3.1875,3.22022405660377,3.234375,0.0216214366523377,0.046875,0.134092986445515
"2420",2555,5,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav",3.328125,3.1875,3.27297794117647,3.28125,0.0260722859208251,0.046875,0.166275303192438
"2421",2556,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.07.wav",3.84375,3.515625,3.65506827731092,3.65625,0.0839326009365455,0.046875,0.274421179302046
"2422",2557,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.07.wav",3.375,3.28125,3.33530745967742,3.328125,0.035563796596236,0.046875,0.285140756618532
"2423",2558,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.07.wav",3.375,3.1875,3.29441105769231,3.28125,0.0498146621487756,0.046875,0.298004249398315
"2424",2559,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.07.wav",3.375,3.09375,3.27558962264151,3.28125,0.0582829719227232,0.046875,0.303364038056559
"2425",2560,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.12.wav",3.890625,3.515625,3.6515625,3.609375,0.108402275450616,0.046875,0.266428990610329
"2426",2561,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.12.wav",3.375,3.234375,3.34259033203125,3.328125,0.0348093910839363,0.046875,0.294361062206573
"2427",2562,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.16.wav",3.84375,3.515625,3.66958682008368,3.65625,0.0627610298563301,0.046875,0.276123042971352
"2428",2563,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.16.wav",3.375,3.234375,3.33345170454545,3.328125,0.0269995904597118,0.046875,0.114961733844104
"2429",2564,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.16.wav",3.328125,3.28125,3.30887276785714,3.328125,0.0231644324268335,0.046875,0.140747543304464
"2430",2565,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.16.wav",3.328125,3.1875,3.27778453307393,3.28125,0.0515487927952568,0.046875,0.295462400066622
"2431",2566,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.21.wav",3.84375,3.46875,3.60234375,3.5625,0.0667473510945421,0.046875,0.277028284671533
"2432",2567,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.21.wav",3.375,3.234375,3.33555640243902,3.328125,0.0370206617318755,0.046875,0.283470802919708
"2433",2568,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.21.wav",3.375,3.1875,3.28832547169811,3.28125,0.0461559069201479,0.046875,0.303872110705596
"2434",2569,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.26.wav",3.75,3.46875,3.62141628440367,3.609375,0.0559915106690854,0.046875,0.252905560661765
"2435",2570,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.26.wav",3.375,3.234375,3.31953721374046,3.328125,0.0370671529166832,0.046875,0.300057444852941
"2436",2571,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.26.wav",3.375,3.1875,3.29755434782609,3.28125,0.0573636734581102,0.046875,0.290412741268382
"2437",2572,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.26.wav",3.328125,3.140625,3.27222877358491,3.28125,0.0419247763282741,0.046875,0.303272346047794
"2438",2573,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.32.wav",3.796875,3.421875,3.62595524017467,3.609375,0.0746567330179947,0.046875,0.26510467967968
"2439",2574,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.32.wav",3.421875,3.28125,3.33584558823529,3.328125,0.0384704290343335,0.046875,0.293010435435435
"2440",2575,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.32.wav",3.328125,3.1875,3.27684445488722,3.28125,0.0399671586263521,0.046875,0.304816716716717
"2441",2576,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.37.wav",3.890625,3.421875,3.60777243589744,3.5625,0.0907718262503408,0.046875,0.270090983606557
"2442",2577,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.37.wav",3.328125,3.234375,3.30401234567901,3.328125,0.0333776034650497,0.046875,0.279737090163934
"2443",2578,3,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.37.wav",3.375,3.1875,3.28915441176471,3.28125,0.0571644586893906,0.046875,0.292598565573771
"2444",2579,4,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.37.wav",3.328125,3.1875,3.28125,3.28125,0.0430705063757929,0.046875,0.281880669398907
"2445",2580,1,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.42.wav",3.703125,3.46875,3.58002336448598,3.5625,0.0423782193745736,0.046875,0.248699131005083
"2446",2581,2,"Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.42.wav",3.421875,3.28125,3.34759324596774,3.328125,0.036798591319852,0.046875,0.285146417445483
