,file_names,include,threshold,trim_s,trim_f
450,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.15.wav,Y,10,,
451,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.21.wav,Y,10,,
452,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.34.wav,Y,10,,
453,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.39.wav,Y,10,,
454,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.43.wav,Y,10,,
455,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.48.wav,Y,10,,
456,Poecile.sp_Nm.RY_Mar262023_SparrowfootPUA.HenryCO.MO_smp_a_0.04.wav,Y,10,,
457,Poecile.sp_Nm.RY_Mar262023_SparrowfootPUA.HenryCO.MO_smp_a_0.15.wav,Y,10,,
458,Poecile.sp_Nm.RY_Mar262023_SparrowfootPUA.HenryCO.MO_smp_a_2.21.wav,Y,9,,
459,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_2.49.wav,Y,9,,
460,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_2.53.wav,Y,10,,
461,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_5.20.wav,Y,8,,
462,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_6.12.wav,Y,8,,
463,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_6.16.wav,Y,8,,
464,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_6.31.wav,Y,9,,
465,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_6.43.wav,Y,11,,
466,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_6.55.wav,Y,9,,
467,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.03.wav,Y,10,,
468,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.06.wav,Y,10,,
469,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.12.wav,Y,9,,
470,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.17.wav,Y,8,,
471,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.26.wav,Y,8,,
472,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.31.wav,Y,10,,
473,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.39.wav,Y,9,,
474,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_a_7.43.wav,Y,10,,
475,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_b_0.05.wav,Y,10,,
476,Poecile.sp_Nm.RY_Mar302023_SparrowfootPUA.HenryCO.MO_smp_b_0.09.wav,Y,9,,
477,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_5.51.wav,Y,10,,
478,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_5.54.wav,Y,10,,
479,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_6.03.wav,Y,10,,
480,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_6.08.wav,Y,10,,
481,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_6.35.wav,Y,10,,
482,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_7.02.wav,Y,10,,
483,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_a_7.21.wav,N,10,,
484,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_0.03.wav,Y,10,,
485,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_0.11.wav,Y,7,,
486,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_0.15.wav,Y,10,,
487,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_0.20.wav,Y,10,,
488,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_0.39.wav,Y,9,,
489,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_0.56.wav,Y,7,,
490,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_1.03.wav,Y,9,,
491,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_1.11.wav,Y,10,,
492,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_1.39.wav,Y,10,,
493,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_1.48.wav,Y,8,,
494,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_1.54.wav,Y,8,,
495,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_1.59.wav,Y,10,,
496,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_2.05.wav,Y,10,,
497,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_b_2.09.wav,Y,10,,
498,Poecile.sp_Om.NO_Mar152022_SparrowfootPUA.HenryCO.MO_CKH_c_0.22.wav,Y,10,,
499,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.23.wav,Y,10,,
500,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.28.wav,Y,10,,
501,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.30.wav,Y,10,,
502,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.35.wav,Y,10,,
503,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.40.wav,Y,10,,
504,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.47.wav,Y,10,,
505,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_0.55.wav,Y,10,,
506,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_a_1.38.wav,Y,7,,
507,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_b_0.07.wav,Y,10,,
508,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_b_4.11.wav,Y,10,,
509,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_b_4.17.wav,Y,10,,
510,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_b_6.46.wav,Y,10,,
511,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_b_7.24.wav,Y,11,,
512,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_b_7.55.wav,Y,9,,
513,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.02.wav,Y,10,,
514,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.06.wav,Y,10,,
515,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.11.wav,Y,9,,
516,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.15.wav,Y,10,,
517,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.20.wav,Y,10,,
518,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.24.wav,Y,10,,
519,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.28.wav,Y,10,,
520,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.32.wav,Y,10,,
521,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.37.wav,Y,10,,
522,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.41.wav,Y,10,,
523,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.45.wav,Y,10,,
524,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.49.wav,Y,10,,
525,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_0.54.wav,Y,10,,
526,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_1.02.wav,Y,10,,
527,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_c_1.09.wav,Y,10,,
528,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_d_0.11.wav,Y,10,,
529,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_d_0.16.wav,Y,10,,
530,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_d_0.20.wav,Y,10,,
531,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_d_0.27.wav,Y,6,,
532,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_d_0.33.wav,Y,10,,
533,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_3.52.wav,Y,10,,
534,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.04.wav,Y,10,,
535,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.07.wav,Y,10,,
536,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.11.wav,Y,10,,
537,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.15.wav,Y,10,,
538,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.19.wav,Y,10,,
539,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.26.wav,Y,10,,
540,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.31.wav,Y,10,,
541,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.37.wav,Y,10,,
542,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.42.wav,Y,10,,
543,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.47.wav,Y,10,,
544,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.51.wav,Y,10,,
545,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.55.wav,Y,10,,
546,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_4.59.wav,Y,10,,
547,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.03.wav,Y,10,,
548,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.06.wav,Y,10,,
549,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.11.wav,Y,10,,
550,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.14.wav,Y,10,,
551,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.19.wav,Y,10,,
552,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.23.wav,Y,10,,
553,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.26.wav,Y,10,,
554,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.31.wav,Y,10,,
555,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.35.wav,Y,9,,
556,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.39.wav,Y,10,,
557,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.44.wav,Y,8,,
558,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.48.wav,Y,10,,
559,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.54.wav,Y,7,,
560,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_5.58.wav,Y,10,,
561,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_6.12.wav,Y,10,,
562,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_6.18.wav,Y,9,,
563,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_6.24.wav,N,10,,
564,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_6.58.wav,Y,8,,
565,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.03.wav,Y,7,,
566,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.08.wav,Y,7,,
567,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.13.wav,Y,8,,
568,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.20.wav,Y,8,,
569,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.24.wav,N,10,,
570,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.34.wav,Y,10,,
571,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.49.wav,Y,9,,
572,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.55.wav,Y,9,,
573,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_7.59.wav,Y,7,,
574,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_8.21.wav,Y,9,,
575,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_8.30.wav,Y,10,,
576,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_8.41.wav,Y,10,,
577,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_8.50.wav,Y,10,,
578,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_9.01.wav,Y,10,,
579,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_9.07.wav,Y,9,,
580,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_9.13.wav,Y,10,,
581,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_9.28.wav,Y,10,,
582,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_9.35.wav,Y,10,,
583,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_e_9.44.wav,Y,10,,
584,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_0.19.wav,Y,9,,
585,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_0.31.wav,Y,9,,
586,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_0.36.wav,N,10,,
587,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_0.42.wav,Y,10,,
588,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_0.48.wav,Y,10,,
589,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_0.54.wav,Y,9,,
590,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_1.07.wav,Y,9,,
591,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_1.13.wav,Y,8,,
592,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_1.19.wav,Y,10,,
593,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_1.25.wav,Y,9,,
594,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_1.53.wav,Y,10,,
595,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_g_2.05.wav,Y,10,,
596,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.13.wav,Y,10,,
597,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.16.wav,Y,10,,
598,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.20.wav,Y,10,,
599,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.24.wav,Y,10,,
600,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.28.wav,Y,10,,
601,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.32.wav,Y,10,,
602,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.37.wav,Y,10,,
603,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.42.wav,Y,10,,
604,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.47.wav,Y,10,,
605,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.50.wav,Y,10,,
606,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.54.wav,Y,10,,
607,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_0.58.wav,Y,10,,
608,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.02.wav,Y,10,,
609,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.07.wav,Y,10,,
610,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.11.wav,Y,10,,
611,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.15.wav,Y,10,,
612,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.19.wav,Y,10,,
613,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.24.wav,Y,10,,
614,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.28.wav,Y,10,,
615,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.33.wav,Y,10,,
616,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.38.wav,Y,10,,
617,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.44.wav,Y,10,,
618,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.48.wav,Y,10,,
619,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.52.wav,Y,10,,
620,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav,Y,10,,
621,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.02.wav,Y,10,,
622,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.07.wav,Y,10,,
623,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.12.wav,Y,10,,
624,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.16.wav,Y,10,,
625,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.20.wav,Y,10,,
626,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.24.wav,Y,10,,
627,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.28.wav,Y,10,,
628,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.33.wav,Y,10,,
629,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.37.wav,Y,10,,
630,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.41.wav,Y,10,,
631,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.46.wav,Y,10,,
632,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.51.wav,Y,10,,
633,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.54.wav,Y,10,,
634,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.58.wav,Y,10,,
635,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav,Y,10,,
636,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.07.wav,Y,10,,
637,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.12.wav,Y,10,,
638,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.16.wav,Y,10,,
639,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.21.wav,Y,10,,
640,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.26.wav,Y,10,,
641,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.32.wav,Y,10,,
642,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.37.wav,Y,10,,
643,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.42.wav,Y,10,,
644,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.50.wav,Y,10,,
645,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.42.wav,Y,13,,
646,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.46.wav,Y,10,,
647,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_1.05.wav,Y,10,,
648,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_1.11.wav,Y,9,,
649,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.08.wav,Y,7,,
650,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.16.wav,Y,10,,
651,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.22.wav,Y,9,,
652,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.28.wav,N,10,,
653,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.34.wav,N,10,,
654,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.39.wav,N,10,,
655,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.51.wav,Y,10,,
656,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.57.wav,Y,10,,
657,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.02.wav,Y,9,,
658,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.07.wav,Y,10,,
659,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.13.wav,N,10,,
660,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.20.wav,Y,10,,
661,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.26.wav,Y,10,,
662,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.31.wav,Y,10,,
663,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.38.wav,Y,10,,
664,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.43.wav,Y,10,,
665,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.48.wav,Y,10,,
666,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.54.wav,Y,10,,
667,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.59.wav,Y,10,,
668,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_2.05.wav,Y,10,,
669,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_2.18.wav,Y,10,,
670,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_2.33.wav,Y,10,,
671,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.00.wav,Y,10,,
672,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.06.wav,Y,10,,
673,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.11.wav,Y,10,,
674,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.15.wav,Y,8,,
675,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.20.wav,Y,8,,
676,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.24.wav,Y,9,,
677,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.28.wav,Y,10,,
